[Script Info]
; This is an Advanced Sub Station Alpha v4+ script.
;
; Advanced Sub Station Alpha script format developed by #Anime-Fansubs@EfNET
;
; Note: This file was saved by MPC-HC.
;
ScriptType: v4.00+
Collisions: Normal
ScaledBorderAndShadow: Yes
PlayResX: 1280
PlayResY: 720
Timer: 100.0000

[V4+ Styles]
Format: Name, Fontname, Fontsize, PrimaryColour, SecondaryColour, OutlineColour, BackColour, Bold, Italic, Underline, StrikeOut, ScaleX, ScaleY, Spacing, Angle, BorderStyle, Outline, Shadow, Alignment, MarginL, MarginR, MarginV, Encoding
Style: Default,Open Sans Semibold,45,&H00ffffff,&H000000ff,&H00020713,&H00000000,-1,0,0,0,100.00,100.00,0.00,0.00,1,1.70,0.00,2,10,10,15,1

[Events]
Format: Layer, Start, End, Style, Actor, MarginL, MarginR, MarginV, Effect, Text
Dialogue: 0,0:18:17.92,0:18:18.92,Default,,0,0,0,,‫ما الأمر إذاً؟‬
Dialogue: 0,0:18:19.50,0:18:23.47,Default,,0,0,0,,‫غيّرت ملابسي حتى أشجّعك،‬
Dialogue: 0,0:18:23.63,0:18:25.89,Default,,0,0,0,,‫لكنك ركضت إلى مكان ما!‬
Dialogue: 0,0:18:26.84,0:18:28.76,Default,,0,0,0,,‫حسناً...‬
Dialogue: 0,0:18:29.47,0:18:33.27,Default,,0,0,0,,‫بذلت ما بوسعي لقضاء الوقت معك.‬
Dialogue: 0,0:18:33.81,0:18:39.02,Default,,0,0,0,,‫لكن ماذا كان يُفترض بي أن أفعل‬\N‫حين ركضت بمفردك؟‬
Dialogue: 0,0:18:39.98,0:18:44.90,Default,,0,0,0,,‫آسف، ظننتك كنت جائعة فحسب،‬\N‫لأنك كنت جائعة...‬
Dialogue: 0,0:18:45.32,0:18:47.32,Default,,0,0,0,,‫- هذا مؤلم!‬\N‫- لا! لم يكن الأمر هكذا!‬
Dialogue: 0,0:18:47.41,0:18:49.78,Default,,0,0,0,,‫إنني غاضبة لأنك لا تعيرني انتباهك!‬
Dialogue: 0,0:18:49.87,0:18:53.12,Default,,0,0,0,,‫بالإضافة إلى أن الغضب بسبب الجوع‬\N‫ليس من شيمي!‬
Dialogue: 0,0:18:53.20,0:18:54.75,Default,,0,0,0,,‫ماذا عن العض العادي؟‬
Dialogue: 0,0:18:54.83,0:18:56.00,Default,,0,0,0,,‫"توما"...‬
Dialogue: 0,0:18:56.79,0:18:59.54,Default,,0,0,0,,‫ليس عليك فعل ذلك إن لم ترغبي.‬
Dialogue: 0,0:19:03.46,0:19:05.34,Default,,0,0,0,,‫"توما"، أيها المنحرف.‬
Dialogue: 0,0:19:05.84,0:19:09.30,Default,,0,0,0,,‫مهلاً، إنك دائماً تعضينني!‬
Dialogue: 0,0:19:09.43,0:19:11.60,Default,,0,0,0,,‫إذاً أنت المنحرفة الحقيقية!‬
Dialogue: 0,0:19:16.19,0:19:19.73,Default,,0,0,0,,‫مرّت ساعات منذ رأينا "توما" آخر مرة.‬
Dialogue: 0,0:19:20.27,0:19:22.98,Default,,0,0,0,,‫رأيت عدد الناس هنا.‬
Dialogue: 0,0:19:23.11,0:19:25.11,Default,,0,0,0,,‫قد يتطلب العثور عليه بعض الوقت.‬
Dialogue: 0,0:19:28.74,0:19:31.41,Default,,0,0,0,,‫مرحباً! ها قد التقينا مجدداً.‬
Dialogue: 0,0:19:31.49,0:19:33.66,Default,,0,0,0,,‫هذا صحيح. منذ صباح اليوم، صحيح؟‬
Dialogue: 0,0:19:33.74,0:19:37.04,Default,,0,0,0,,‫أجل. شكراً جزيلاً على مساعدتك هذا الصباح.‬
Dialogue: 0,0:19:37.12,0:19:38.71,Default,,0,0,0,,‫لقد وجدتها بفضلكما.‬
Dialogue: 0,0:19:42.96,0:19:45.34,Default,,0,0,0,,‫من هما؟ أصدقائك؟‬
Dialogue: 0,0:19:47.05,0:19:50.68,Default,,0,0,0,,‫إنهما والدا الشاب الذي يثير اهتمامك‬\N‫يا "ميكوتو تشان".‬
Dialogue: 0,0:19:52.97,0:19:55.14,Default,,0,0,0,,‫سُررنا برؤيتك، نحن آل "كاميجو".‬
Dialogue: 0,0:19:55.22,0:19:56.39,Default,,0,0,0,,‫مرحباً.‬
Dialogue: 0,0:19:56.93,0:19:58.60,Default,,0,0,0,,‫هذا...‬
Dialogue: 0,0:19:58.69,0:20:01.56,Default,,0,0,0,,‫ما خطبك؟ هيا! أظهري لهما جاذبيتك!‬
Dialogue: 0,0:20:01.65,0:20:03.73,Default,,0,0,0,,‫عم تتحدثين؟‬
Dialogue: 0,0:20:03.82,0:20:06.36,Default,,0,0,0,,‫بالمناسبة، هل تناولتما الغداء؟‬
Dialogue: 0,0:20:06.57,0:20:07.90,Default,,0,0,0,,‫لا، ليس بعد.‬
Dialogue: 0,0:20:08.45,0:20:10.91,Default,,0,0,0,,‫أترغبان في تناول الغداء معنا؟‬
Dialogue: 0,0:20:11.53,0:20:13.16,Default,,0,0,0,,‫أعرف مكاناً لطيفاً.‬
Dialogue: 0,0:20:13.37,0:20:16.20,Default,,0,0,0,,‫سيكون هذا رائعاً.‬
Dialogue: 0,0:20:18.25,0:20:19.87,Default,,0,0,0,,‫هل أنت بخير؟‬
Dialogue: 0,0:20:21.63,0:20:24.80,Default,,0,0,0,,‫آسفة، لست معتادة على هذه الحشود الضخمة.‬
Dialogue: 0,0:20:25.21,0:20:27.63,Default,,0,0,0,,‫أنا أيضاً لم أكن منتبهاً.‬
Dialogue: 0,0:20:27.80,0:20:29.30,Default,,0,0,0,,‫أرجو أن تعذرني.‬
Dialogue: 0,0:20:30.09,0:20:30.93,Default,,0,0,0,,‫بالتأكيد.‬
Dialogue: 0,0:20:31.34,0:20:32.97,Default,,0,0,0,,‫رباه.‬
Dialogue: 0,0:20:33.05,0:20:34.93,Default,,0,0,0,,‫ما الأمر يا "تويا سان"؟‬
Dialogue: 0,0:20:36.02,0:20:37.56,Default,,0,0,0,,‫ليس الأمر كما تظنين!‬
Dialogue: 0,0:20:37.68,0:20:41.35,Default,,0,0,0,,‫لم أقصد أن أحدّق، الأمر فحسب...‬
Dialogue: 0,0:20:41.48,0:20:43.48,Default,,0,0,0,,‫أنا آسف حقاً!‬
Dialogue: 0,0:20:44.98,0:20:46.94,Default,,0,0,0,,‫من شابه أباه فما ظلم...‬
Dialogue: 0,0:20:49.45,0:20:51.11,Default,,0,0,0,,‫مرحباً يا "توما"!‬
Dialogue: 0,0:20:51.99,0:20:53.53,Default,,0,0,0,,‫نحن هنا.‬
Dialogue: 0,0:20:54.95,0:20:57.24,Default,,0,0,0,,‫كيف وجدتما هذا المكان؟‬
Dialogue: 0,0:20:57.33,0:21:00.41,Default,,0,0,0,,‫لقد أرتنا الطريق.‬
Dialogue: 0,0:21:00.58,0:21:01.46,Default,,0,0,0,,‫مرحباً، أنا "ميساكا".‬
Dialogue: 0,0:21:02.00,0:21:04.92,Default,,0,0,0,,‫حقاً؟ شكراً جزيلاً.‬
Dialogue: 0,0:21:05.25,0:21:08.17,Default,,0,0,0,,‫رباه، إنني أتضور جوعاً!‬
Dialogue: 0,0:21:08.26,0:21:09.22,Default,,0,0,0,,‫أنت.‬
Dialogue: 0,0:21:10.17,0:21:14.18,Default,,0,0,0,,‫لم لا أعرف أي نتائج بحث منك أبداً؟‬
Dialogue: 0,0:21:14.72,0:21:17.60,Default,,0,0,0,,‫كنت أسير مع التيار فحسب.‬
Dialogue: 0,0:21:17.68,0:21:19.48,Default,,0,0,0,,‫أجل، صحيح!‬
Dialogue: 0,0:21:19.56,0:21:22.69,Default,,0,0,0,,‫وكأن هناك أي تيار معك!‬
Dialogue: 0,0:21:22.94,0:21:27.90,Default,,0,0,0,,‫وكذلك، من الفتاة التي تتبعك،‬\N‫وأين تقيم بحق السماء؟‬
Dialogue: 0,0:21:27.98,0:21:30.57,Default,,0,0,0,,‫من؟ حسناً...‬
Dialogue: 0,0:21:30.95,0:21:32.66,Default,,0,0,0,,‫إنه سؤال وجيه يا "توما".‬
Dialogue: 0,0:21:32.78,0:21:34.57,Default,,0,0,0,,‫من تكون بالضبط؟‬
Dialogue: 0,0:21:35.53,0:21:38.87,Default,,0,0,0,,‫كانت معك حين ذهبت إلى المحيط كذلك.‬
Dialogue: 0,0:21:40.37,0:21:43.29,Default,,0,0,0,,‫المحيط؟ ذهبتما إلى المحيط معاً؟‬
Dialogue: 0,0:21:43.42,0:21:46.50,Default,,0,0,0,,‫ومن تكون ذات الشعر البني وأين تقيم؟‬
Dialogue: 0,0:21:47.04,0:21:48.92,Default,,0,0,0,,‫هل أنت حبيبة "توما"؟‬
Dialogue: 0,0:21:51.55,0:21:53.01,Default,,0,0,0,,‫لا، ليس فعلاً.‬
Dialogue: 0,0:21:53.47,0:21:56.14,Default,,0,0,0,,‫أتيت لتشجيع مدرسة "توما" كذلك.‬
Dialogue: 0,0:21:56.55,0:21:58.81,Default,,0,0,0,,‫أعتقد أنني رأيتك أثناء مسابقة "الهجوم".‬
Dialogue: 0,0:21:59.18,0:22:00.02,Default,,0,0,0,,‫لا!‬
Dialogue: 0,0:22:00.56,0:22:03.27,Default,,0,0,0,,‫اصمتي!‬
Dialogue: 0,0:22:03.35,0:22:06.61,Default,,0,0,0,,‫والآن... لم لا نأكل الآن؟‬
Dialogue: 0,0:22:07.44,0:22:10.82,Default,,0,0,0,,‫"كاميجو توما كون"، صحيح؟‬
Dialogue: 0,0:22:11.11,0:22:12.49,Default,,0,0,0,,‫هذا صحيح...‬
Dialogue: 0,0:22:12.74,0:22:16.66,Default,,0,0,0,,‫- هل أنت شقيقة "ميساكا"؟‬\N‫- لا!‬
Dialogue: 0,0:22:17.24,0:22:20.16,Default,,0,0,0,,‫أنا ؟ "ميساكا ميسوزو"، والدة "ميتوكو".‬
Dialogue: 0,0:22:20.66,0:22:21.66,Default,,0,0,0,,‫سُررت بلقائك!‬
Dialogue: 0,0:22:22.00,0:22:24.21,Default,,0,0,0,,‫والدتها؟‬
Dialogue: 0,0:23:55.92,0:23:58.68,Default,,0,0,0,,‫بحل الألغاز الخفية،‬
Dialogue: 0,0:23:58.76,0:24:00.97,Default,,0,0,0,,‫نقترب من الفهم تدريجياً.‬
Dialogue: 0,0:24:01.05,0:24:04.01,Default,,0,0,0,,‫لكن ماذا سيحدث لـ"هيميجامي"‬\N‫حين نلتقيها بالصدفة؟‬
Dialogue: 0,0:24:04.43,0:24:06.23,Default,,0,0,0,,‫في الحلقة القادمة: "سيف الطعنة."‬
Dialogue: 0,0:24:06.31,0:24:09.19,Default,,0,0,0,,‫حين يلتقي العلم مع السحر، تبدأ القصة!‬
Dialogue: 0,0:24:09.40,0:24:11.40,Default,,0,0,0,,‫ترجمة: "وهبة إسحق"‬
